dataTime,sidoName,stationName,mangName,so2Value,coValue,o3Value,no2Value,pm10Value,pm10Value24,pm25Value,pm25Value24,khaiValue,khaiGrade,so2Grade,coGrade,o3Grade,no2Grade,pm10Grade,pm25Grade,pm10Grade1h,pm25Grade1h,so2Flag,coFlag,o3Flag,no2Flag,pm10Flag,pm25Flag
2021-11-22 08:00,충남,장재리,도로변대기,0.002,0.5,0.026,0.015,86,68,20,34,97,보통,좋음,좋음,좋음,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,충남,논산,도시대기,0.003,0.4,0.023,0.018,69,63,18,27,83,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,충남,연무읍,도시대기,,0.5,0.023,0.015,47,49,15,25,74,보통,,좋음,좋음,좋음,보통,보통,보통,좋음,자료이상,,,,,
2021-11-22 08:00,충남,성동면,도시대기,0.002,0.5,0.033,0.012,60,65,12,33,95,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,충남,파도리,교외대기,0.001,0.3,0.032,0.003,64,76,23,29,96,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,충남,이원면,도시대기,0.007,0.4,0.028,0.011,62,68,19,24,88,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,충남,태안읍,도시대기,0.003,0.5,0.027,0.012,50,64,15,20,84,보통,좋음,좋음,좋음,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,충남,격렬비열도,국가배경농도,,,,,,,15,21,64,보통,,,,,,보통,,좋음,통신장애,통신장애,통신장애,통신장애,통신장애,
2021-11-22 08:00,충남,원북면,도시대기,0.003,0.4,0.035,0.005,53,63,10,21,83,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,충남,예산군,도시대기,0.004,0.3,0.029,0.014,65,56,26,32,92,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,충남,삽교읍,도시대기,0.002,0.3,0.029,0.009,68,68,22,35,100,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,충남,대천2동,도시대기,0.003,0.3,0.036,0.006,51,54,25,36,101,나쁨,좋음,좋음,보통,좋음,보통,나쁨,보통,보통,,,,,,
2021-11-22 08:00,충남,주교면,도시대기,0.002,0.3,0.036,0.008,54,59,11,18,79,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,충남,외연도,국가배경농도,0.002,0.2,0.031,0.005,42,70,14,25,90,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,충남,홍성읍,도시대기,0.003,0.2,0.030,0.008,62,55,23,32,92,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,충남,내포,도시대기,0.002,0.3,0.040,0.010,62,64,14,27,84,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,충남,금산읍,도시대기,0.003,0.2,0.028,0.009,61,43,25,30,87,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,충남,청양읍,도시대기,0.003,0.2,0.030,0.007,69,59,27,36,101,나쁨,좋음,좋음,좋음,좋음,보통,나쁨,보통,보통,,,,,,
2021-11-22 08:00,충남,정산면,도시대기,0.002,0.2,0.036,0.010,71,62,17,31,90,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,충남,엄사면,도시대기,0.002,0.3,0.036,0.010,56,52,15,23,72,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,충남,평택당진항,항만,0.001,0.2,0.029,0.012,83,70,26,38,109,나쁨,좋음,좋음,좋음,좋음,보통,나쁨,나쁨,보통,,,,,,
2021-11-22 08:00,충남,장항항,항만,0.001,0.2,0.032,0.009,48,59,8,25,79,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,충남,서천읍,도시대기,0.002,0.3,0.037,0.010,57,62,8,21,82,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,충남,서면,도시대기,0.001,0.3,0.038,0.009,48,58,7,18,78,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,충남,장항읍,도시대기,0.002,0.3,0.039,0.006,54,50,13,18,70,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,전북,노송동,도시대기,0.002,0.4,0.016,0.021,48,43,23,28,82,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,삼천동,도시대기,0.002,0.5,0.020,0.023,35,39,21,31,90,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,팔복동,도시대기,0.002,0.4,0.019,0.023,34,35,13,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,전북,송천동,도시대기,0.002,0.3,0.012,0.017,40,41,25,33,95,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,서신동,도로변대기,0.002,0.4,,0.031,39,39,17,26,77,보통,좋음,좋음,,보통,보통,보통,보통,보통,,,통신장애,,,
2021-11-22 08:00,전북,혁신동,도시대기,0.002,0.4,0.020,0.020,29,36,21,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-11-22 08:00,전북,신풍동(군산),도시대기,0.002,0.2,0.037,0.011,94,65,24,31,90,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전북,소룡동,도시대기,0.002,0.1,0.030,0.014,95,67,28,38,109,나쁨,좋음,좋음,좋음,좋음,보통,나쁨,나쁨,보통,,,,,,
2021-11-22 08:00,전북,개정동,도시대기,,,,,,,,,,,,,,,,,,,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정
2021-11-22 08:00,전북,옥산면,도시대기,0.003,0.3,0.031,0.008,92,55,19,29,85,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전북,비응도동,도시대기,0.004,0.4,0.033,0.003,76,63,14,24,83,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,전북,말도,국가배경농도,,,,,52,72,23,36,101,나쁨,,,,,보통,나쁨,보통,보통,통신장애,통신장애,통신장애,통신장애,,
2021-11-22 08:00,전북,소룡동2,도시대기,0.001,0.2,0.031,0.012,81,63,25,25,83,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전북,삼기면,도시대기,,0.3,0.030,0.006,37,45,13,29,85,보통,,좋음,좋음,좋음,보통,보통,보통,좋음,장비점검,,,,,
2021-11-22 08:00,전북,팔봉동,도시대기,0.002,0.1,0.025,0.008,35,42,16,30,87,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,모현동,도시대기,0.002,0.3,0.033,0.009,48,44,15,26,77,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,전북,용동면,도시대기,0.002,0.3,0.028,0.006,47,54,18,34,97,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,함열읍,도시대기,0.003,0.4,0.031,0.006,49,53,17,34,97,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,춘포면,도시대기,0.002,0.3,0.026,0.011,,,,,,,좋음,좋음,좋음,좋음,,,,,,,,,점검및교정,점검및교정
2021-11-22 08:00,전북,여산면,도시대기,0.002,0.4,0.021,0.009,,,,,,,좋음,좋음,좋음,좋음,,,,,,,,,점검및교정,점검및교정
2021-11-22 08:00,전북,연지동,도시대기,0.002,0.4,0.027,0.015,54,43,22,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,신태인,도시대기,0.004,0.3,0.039,0.010,52,43,15,25,74,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,전북,영파동,도시대기,0.003,0.2,0.031,0.007,61,47,15,23,69,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,전북,죽항동,도시대기,0.002,0.4,0.029,0.010,29,31,16,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-11-22 08:00,전북,운봉읍,도시대기,0.002,0.4,0.031,0.005,,,,,,,좋음,좋음,보통,좋음,,,,,,,,,점검및교정,점검및교정
2021-11-22 08:00,전북,고창읍,도시대기,0.002,0.2,0.040,0.005,81,43,26,24,72,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전북,심원면,도시대기,0.003,0.2,0.037,0.002,102,61,23,29,85,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전북,부안읍,도시대기,0.002,0.3,0.039,0.008,73,52,22,30,87,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,새만금,교외대기,0.001,0.4,0.036,0.005,53,65,17,27,85,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,계화면,도시대기,0.001,0.3,0.036,0.007,98,67,32,40,116,나쁨,좋음,좋음,보통,좋음,보통,나쁨,나쁨,보통,,,,,,
2021-11-22 08:00,전북,요촌동,도시대기,0.002,0.2,0.031,0.014,67,52,27,36,101,나쁨,좋음,좋음,보통,좋음,보통,나쁨,보통,보통,,,,,,
2021-11-22 08:00,전북,고산면,도시대기,0.002,0.5,0.023,0.009,35,42,17,26,77,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,봉동읍,도시대기,0.001,0.4,0.019,0.015,27,40,15,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,전북,구이면,도시대기,0.002,0.3,0.029,0.008,38,36,18,29,85,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,진안읍,도시대기,0.002,0.3,0.028,0.010,42,32,18,19,59,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,운암면,교외대기,0.001,0.3,0.031,0.007,84,50,16,13,70,보통,좋음,좋음,보통,좋음,보통,좋음,나쁨,보통,,,,,,
2021-11-22 08:00,전북,임실읍,도시대기,0.003,0.3,0.031,0.007,43,30,15,17,54,보통,좋음,좋음,보통,좋음,좋음,보통,보통,좋음,,,,,,
2021-11-22 08:00,전북,관촌면,도시대기,0.005,0.4,0.028,0.011,40,34,18,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,무주읍,도시대기,0.003,0.4,0.029,0.007,38,29,17,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,순창읍,도시대기,0.003,0.2,0.030,0.007,34,35,10,17,55,보통,좋음,좋음,좋음,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,전북,장수읍,도시대기,0.003,0.3,0.036,0.006,52,27,22,16,55,보통,좋음,좋음,보통,좋음,좋음,보통,보통,보통,,,,,,
2021-11-22 08:00,전북,군산항,항만,0.001,0.2,0.035,0.007,49,69,10,26,89,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,전남,용당동,도시대기,0.001,0.4,0.035,0.012,125,65,21,22,85,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전남,부흥동,도시대기,0.002,0.3,0.027,0.007,116,62,20,20,82,보통,좋음,좋음,좋음,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전남,서강동,도시대기,0.001,0.5,0.024,0.009,2,28,1,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-22 08:00,전남,월내동,도시대기,0.001,0.6,0.023,0.015,12,22,3,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-22 08:00,전남,문수동,도시대기,0.001,0.5,0.028,0.008,3,22,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-11-22 08:00,전남,여천동(여수),도시대기,0.002,0.6,0.025,0.013,7,20,2,,,,좋음,좋음,좋음,좋음,좋음,,좋음,좋음,,,,,,
2021-11-22 08:00,전남,덕충동,도시대기,0.002,0.5,0.029,0.009,3,19,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-11-22 08:00,전남,장천동,도시대기,0.002,0.4,0.034,0.005,10,22,7,16,53,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-22 08:00,전남,연향동,도시대기,0.002,0.3,0.031,0.005,6,22,,21,64,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,,,,,,,자료이상
2021-11-22 08:00,전남,순천만,도시대기,0.001,0.5,0.030,0.008,21,23,17,18,56,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-22 08:00,전남,호두리,도시대기,0.002,0.3,0.029,0.006,6,25,5,20,61,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-22 08:00,전남,신대,도시대기,0.002,0.3,0.029,0.007,10,30,5,19,59,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-22 08:00,전남,빛가람동,도시대기,0.001,0.2,0.027,0.009,38,43,27,,,,좋음,좋음,좋음,좋음,보통,,보통,보통,,,,,,
2021-11-22 08:00,전남,담양읍,도시대기,0.003,0.3,0.021,0.006,51,42,17,28,82,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전남,장성읍,도시대기,0.003,0.1,0.036,0.006,69,37,33,,,,좋음,좋음,보통,좋음,보통,,보통,보통,,,,,,
2021-11-22 08:00,전남,화양면,도시대기,0.002,0.4,0.029,0.005,7,26,5,20,61,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-22 08:00,전남,율촌면,도시대기,0.001,0.4,0.027,0.008,11,39,2,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,전남,삼일동,도시대기,0.004,0.5,0.025,0.010,10,20,1,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-22 08:00,전남,중동,도시대기,0.003,0.4,0.029,0.008,10,30,2,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-22 08:00,전남,태인동,도시대기,0.002,0.4,0.025,0.005,9,27,2,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-22 08:00,전남,광양읍,도시대기,0.002,0.4,0.029,0.006,30,23,13,13,48,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-22 08:00,전남,해남읍,도시대기,0.002,0.2,0.034,0.006,75,42,24,23,69,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전남,대불,도시대기,0.001,0.3,0.032,0.008,104,66,34,32,92,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전남,영암읍,도시대기,0.002,0.4,0.029,0.007,102,53,31,33,95,보통,좋음,좋음,좋음,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전남,송단리,교외대기,0.002,0.2,0.032,0.005,70,31,21,16,52,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전남,화순읍,도시대기,0.002,0.5,0.023,0.013,53,31,17,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전남,영광읍,도시대기,0.001,0.3,0.038,0.004,112,59,29,30,87,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전남,안마도,국가배경농도,0.001,0.3,0.039,0.006,62,84,14,27,107,나쁨,좋음,좋음,보통,좋음,나쁨,보통,보통,좋음,,,,,,
2021-11-22 08:00,전남,장흥읍,도시대기,0.002,0.3,0.032,0.004,58,34,18,24,72,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전남,진도읍,도시대기,0.003,0.4,0.039,0.007,128,55,17,17,75,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전남,신지면,도시대기,0.002,0.4,0.027,0.007,77,36,19,18,56,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전남,함평읍,도시대기,0.002,0.2,0.036,0.009,100,54,19,21,74,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전남,고흥읍,도시대기,0.002,0.4,0.027,0.011,40,28,19,19,59,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-11-22 08:00,전남,신안군,도시대기,,0.2,0.037,0.006,115,57,40,23,77,보통,,좋음,보통,좋음,보통,보통,나쁨,나쁨,자료이상,,,,,
2021-11-22 08:00,전남,홍도,국가배경농도,0.001,0.3,0.035,0.004,88,96,24,31,133,나쁨,좋음,좋음,보통,좋음,나쁨,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전남,가거도,국가배경농도,0.001,0.1,0.036,0.004,78,88,19,26,116,나쁨,좋음,좋음,보통,좋음,나쁨,보통,보통,보통,,,,,,
2021-11-22 08:00,전남,무안읍,도시대기,0.002,0.3,0.038,0.005,82,68,31,28,88,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전남,강진읍,도시대기,0.003,0.3,0.035,0.005,72,38,16,18,58,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전남,곡성읍,도시대기,0.003,0.4,0.026,0.009,34,26,11,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,좋음,,,,,,
2021-11-22 08:00,전남,구례읍,도시대기,0.003,0.4,0.025,0.006,24,32,9,15,52,보통,좋음,좋음,좋음,좋음,보통,좋음,좋음,좋음,,,,,,
2021-11-22 08:00,전남,벌교읍,도시대기,0.002,0.4,0.031,0.007,28,24,11,,,,좋음,좋음,보통,좋음,좋음,,좋음,좋음,,,,,,
2021-11-22 08:00,전남,보성읍,도시대기,0.002,0.6,0.023,0.009,44,32,16,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전남,목포항,항만,0.002,0.2,0.035,0.011,103,69,24,29,89,보통,좋음,좋음,보통,좋음,보통,보통,나쁨,보통,,,,,,
2021-11-22 08:00,전남,광양항,항만,0.002,0.3,0.027,0.013,46,33,22,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,전남,여수항,항만,0.002,0.4,0.025,0.014,26,28,15,19,59,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,화양읍,도시대기,0.002,0.4,0.033,0.005,8,33,1,23,69,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,포항항,항만,0.021,2.0,0.011,0.033,31,55,17,27,79,보통,보통,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,경북,우현동,도로변대기,0.002,0.6,0.023,0.030,16,42,6,28,82,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,장흥동,도시대기,0.003,0.6,0.030,0.013,10,38,8,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,장량동,도시대기,0.002,0.2,0.036,0.005,13,41,4,19,61,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,대도동,도시대기,0.002,0.5,0.022,0.011,8,44,6,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,대송면,도시대기,0.002,0.4,0.029,0.009,12,38,4,16,58,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,3공단,도시대기,0.001,0.5,0.027,0.008,10,37,7,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,송도동,도시대기,0.002,0.4,0.031,0.012,10,41,8,26,77,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,오천읍,도시대기,0.005,0.6,0.030,0.012,29,37,7,17,57,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,청림동,도시대기,0.005,0.7,0.020,0.019,24,52,9,29,85,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,연일읍,도시대기,0.002,0.4,0.026,0.011,22,32,16,26,77,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-11-22 08:00,경북,제철동,도시대기,0.002,0.5,0.028,0.012,14,45,6,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,성건동,도시대기,0.002,0.2,0.030,0.008,11,33,6,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,보덕동,도시대기,0.003,0.3,0.030,0.006,6,24,6,17,54,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,안강읍,도시대기,0.003,0.4,0.033,0.006,9,38,5,29,85,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,외동읍,도시대기,0.003,0.4,0.025,0.011,12,34,8,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,평화남산동,도시대기,,0.2,0.035,0.008,45,42,17,29,85,보통,,좋음,보통,좋음,보통,보통,보통,보통,자료이상,,,,,
2021-11-22 08:00,경북,대광동,도시대기,0.004,0.2,0.028,0.012,80,49,26,30,87,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,경북,율곡동,도시대기,0.002,0.3,0.028,0.013,30,44,14,26,77,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 07:00,경북,명륜동,도시대기,0.002,0.7,0.033,0.007,13,44,6,27,79,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,공단동,도시대기,0.002,0.6,0.018,0.021,19,56,16,40,116,나쁨,좋음,좋음,좋음,좋음,보통,나쁨,좋음,보통,,,,,,
2021-11-22 08:00,경북,원평동,도시대기,0.001,0.3,0.026,0.013,17,42,5,19,62,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,형곡동,도시대기,0.003,0.3,0.030,0.015,65,51,3,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,경북,4공단,도시대기,0.001,0.2,0.027,0.010,3,52,,,,,좋음,좋음,좋음,좋음,보통,,좋음,,,,,,,자료이상
2021-11-22 08:00,경북,진미동,도시대기,0.003,0.4,0.018,0.021,28,44,18,33,95,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-11-22 08:00,경북,가흥동,도시대기,0.002,0.5,0.031,0.012,66,65,24,37,105,나쁨,좋음,좋음,보통,좋음,보통,나쁨,보통,보통,,,,,,
2021-11-22 08:00,경북,영주동,도시대기,0.001,0.2,0.030,0.005,64,62,27,42,124,나쁨,좋음,좋음,좋음,좋음,보통,나쁨,보통,보통,,,,,,
2021-11-22 08:00,경북,중방동,도시대기,0.003,0.5,0.024,0.006,10,36,4,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,하양읍,도시대기,0.004,0.5,0.036,0.006,9,39,3,27,79,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,상주시,도시대기,0.003,0.5,0.028,0.009,48,44,27,35,100,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,경북,칠곡군,도시대기,0.003,0.4,0.030,0.006,10,41,9,,,,좋음,좋음,좋음,좋음,보통,,좋음,좋음,,,,,,
2021-11-22 08:00,경북,영덕읍,도시대기,0.003,0.3,0.033,0.005,21,25,12,18,56,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,강구면,교외대기,0.001,0.7,0.036,0.006,25,29,17,21,64,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-22 08:00,경북,영해면,도시대기,0.002,0.4,0.030,0.006,26,33,15,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,문경시,도시대기,0.002,0.3,0.030,0.007,54,43,23,30,87,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,경북,성주군,도시대기,0.003,0.5,0.022,0.016,12,44,7,34,97,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,화북면,교외대기,0.000,,0.037,0.005,66,43,23,15,63,보통,좋음,,보통,좋음,보통,좋음,보통,보통,,장비점검,,,,
2021-11-22 08:00,경북,영천시,도시대기,0.002,0.4,0.028,0.006,,,4,31,,,좋음,좋음,좋음,좋음,,보통,,좋음,,,,,장비점검,
2021-11-22 08:00,경북,안계면,교외대기,0.001,0.4,0.030,0.008,60,39,,,,,좋음,좋음,좋음,좋음,보통,,보통,,,,,,,자료이상
2021-11-22 08:00,경북,의성읍,도시대기,0.003,0.5,0.028,0.008,8,33,,,,,좋음,좋음,좋음,좋음,보통,,좋음,,,,,,,자료이상
2021-11-22 08:00,경북,울진군,도시대기,0.002,0.4,0.033,0.008,20,33,13,21,64,보통,좋음,좋음,보통,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-22 08:00,경북,석포면,도시대기,0.018,0.4,0.028,0.012,50,34,18,17,54,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-22 08:00,경북,봉화군청,도시대기,0.002,0.4,0.031,0.007,53,38,12,17,58,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-22 08:00,경북,태하리,국가배경농도,0.001,0.5,0.038,0.004,13,25,,21,64,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,,,,,,,자료이상
2021-11-22 08:00,경북,울릉읍,도시대기,,0.5,0.040,0.006,14,31,14,23,69,보통,,좋음,보통,좋음,보통,보통,좋음,좋음,자료이상,,,,,
