충청남도 서산시,50.0,46.666666666666664,55.0,39.666666666666664,48.0,28.0,26.0,29.0,27.0,37.333333333333336,39.666666666666664,36.333333333333336,충청남도,서산시
충청남도 서천시,32.666666666666664,54.666666666666664,62.333333333333336,38.0,47.666666666666664,28.0,25.333333333333332,29.666666666666668,26.0,35.333333333333336,40.333333333333336,34.666666666666664,충청남도,서천시
충청남도 아산시,71.6,65.0,80.0,54.4,63.2,43.2,31.4,32.0,30.6,48.2,55.4,49.8,충청남도,아산시
충청남도 예산군,64.0,59.0,69.0,43.0,53.0,35.0,26.0,25.0,25.0,37.0,45.0,41.0,충청남도,예산군
충청남도 천안시,73.66666666666667,67.33333333333333,77.0,47.666666666666664,52.0,34.666666666666664,28.333333333333332,30.0,26.0,35.333333333333336,50.333333333333336,47.333333333333336,충청남도,천안시
충청남도 청양군,58.0,54.0,61.0,39.0,46.0,31.0,23.0,24.0,18.0,31.0,38.0,36.0,충청남도,청양군
충청남도 태안군,55.5,56.5,65.0,40.0,47.5,27.0,25.5,30.0,27.0,38.0,39.5,36.5,충청남도,태안군
충청남도 홍성군,28.0,53.5,61.5,36.5,47.0,28.5,26.5,27.5,26.0,38.5,42.5,38.0,충청남도,홍성군
충청북도 괴산군,0.0,57.0,63.0,36.0,41.0,30.0,20.0,27.0,20.0,32.0,47.0,40.0,충청북도,괴산군
충청북도 단양군,64.0,54.0,60.0,42.0,49.0,39.0,29.0,32.0,29.0,35.0,56.0,47.0,충청북도,단양군
충청북도 보은시,71.0,63.0,65.0,40.0,44.0,26.0,16.0,22.0,18.0,29.0,42.0,44.0,충청북도,보은시
충청북도 영동군,65.0,64.0,67.0,42.0,45.0,36.0,26.0,26.0,23.0,29.0,42.0,43.0,충청북도,영동군
충청북도 옥천군,65.0,64.0,67.0,43.0,49.0,36.0,24.0,26.0,23.0,31.0,45.0,45.0,충청북도,옥천군
충청북도 음성군,0.0,64.0,69.0,42.0,49.0,33.0,26.0,26.0,21.0,31.0,50.0,46.0,충청북도,음성군
충청북도 제천시,70.0,60.0,66.0,45.0,50.0,30.0,21.0,25.0,21.0,32.0,50.0,49.0,충청북도,제천시
충청북도 증평군,69.0,63.0,67.0,40.0,57.0,46.0,30.0,28.0,21.0,32.0,47.0,46.0,충청북도,증평군
충청북도 진천시,69.0,62.0,67.0,43.0,50.0,34.0,26.0,27.0,25.0,35.0,47.0,45.0,충청북도,진천시
충청북도 청주시,50.57142857142857,66.71428571428571,70.0,44.857142857142854,52.857142857142854,37.857142857142854,24.428571428571427,25.571428571428573,23.714285714285715,34.42857142857143,39.857142857142854,40.142857142857146,충청북도,청주시
충청북도 충주시,74.5,59.0,65.5,40.5,49.5,20.0,23.5,24.5,22.5,34.0,49.5,48.5,충청북도,충주시
