Date,Open,High,Low,Close,Adj Close,Volume,3M,5M
2010-04-14,16700,16940,16660,16900,13462.67676,15369350,13292.73698,13453.1209
2010-04-15,17240,17240,16880,17100,13622.00098,18248400,13425.50488,13427.62949
2010-04-16,17100,17160,16820,16960,13510.47754,11003100,13531.71842,13402.13789
2010-04-19,16740,16800,16520,16540,13175.89941,12357100,13436.12598,13392.57832
2010-04-20,16540,16640,16420,16560,13191.83691,13571500,13292.73796,13392.57832
2010-04-21,16760,17060,16700,17040,13574.20606,13200200,13313.98079,13414.88418
2010-04-22,16980,16980,16660,16820,13398.94922,17161750,13388.33073,13370.27383
2010-04-23,16960,16960,16560,16600,13223.69727,15442000,13398.95085,13312.91777
2010-04-26,16700,16840,16600,16680,13287.42481,13009350,13303.3571,13335.22285
2010-04-27,16620,16760,16540,16700,13303.3584,13040500,13271.49349,13357.52715
2010-04-28,16400,16500,16360,16500,13144.03516,16007500,13244.93945,13271.49297
2010-04-29,16600,16620,16320,16500,13144.03516,11337150,13197.1429,13220.51016
2010-04-30,16560,17040,16540,16980,13526.4082,22710850,13271.49284,13281.05234
2010-05-03,16900,16900,16540,16580,13207.7666,14553900,13292.73665,13265.1207
2010-05-04,16800,16860,16600,16680,13287.42481,9138450,13340.5332,13261.93398
2010-05-06,16340,16380,16200,16280,12968.78223,22570150,13154.65788,13226.8834
2010-05-07,15960,15980,15760,15880,12650.13769,37887000,12968.78158,13128.10391
2010-05-10,16000,16100,15940,16060,12793.52832,16435550,12804.14941,12981.52793
2010-05-11,16240,16240,15820,15820,12602.34277,22498000,12682.00293,12860.44316
2010-05-12,15940,15960,15640,15780,12570.47656,15759500,12655.44922,12717.05352
2010-05-13,15960,16400,15940,16260,12952.84961,15900650,12708.55632,12713.86699
2010-05-14,16120,16240,15980,16200,12905.05371,14674300,12809.45996,12764.8502
2010-05-17,15960,15980,15560,15680,12490.81738,26460950,12782.9069,12704.30801
2010-05-18,15800,15900,15680,15840,12618.27637,18143800,12671.38249,12707.49473
2010-05-19,15700,15700,15380,15460,12315.5625,17987050,12474.88542,12656.51191
2010-05-20,15300,15440,15100,15120,12044.71875,19772500,12326.18587,12474.88574
2010-05-24,14940,15280,14880,15160,12076.58106,17704300,12145.62077,12309.19121
2010-05-25,15000,15120,14720,14820,11805.7334,25489550,11975.67773,12172.17441
2010-05-26,15200,15380,14900,15000,11949.12207,22943950,11943.81217,12038.34355
2010-05-27,14880,15500,14820,15440,12299.63086,22173500,12018.16211,12035.15723
2010-05-28,15740,15740,15340,15560,12395.22656,22448950,12214.65983,12105.25879
2010-05-31,15440,15620,15360,15520,12363.36426,12774650,12352.74056,12162.61543
2010-06-01,15520,15580,15300,15360,12235.90234,11382350,12331.49772,12248.64922
2010-06-03,15600,15680,15480,15540,12379.29102,14649400,12326.18587,12334.68301
2010-06-04,15500,15940,15480,15860,12634.20703,12598850,12416.4668,12401.59824
2010-06-07,15580,15740,15540,15740,12538.61231,15161550,12517.37012,12430.27539
2010-06-08,15700,15960,15520,15700,12506.75,14499800,12559.85645,12458.95254
2010-06-09,15840,15840,15320,15400,12267.76856,17914950,12437.71029,12465.32578
2010-06-10,15540,15600,15420,15460,12315.5625,17769350,12363.36035,12452.58008
2010-06-11,15700,15940,15660,15940,12697.93457,18283050,12427.08854,12465.32559
2010-06-14,15820,16180,15820,16140,12857.25684,12094650,12623.58464,12529.05449
2010-06-15,16200,16200,15960,15960,12713.86719,9528550,12756.35286,12570.47793
2010-06-16,16300,16440,16180,16380,13048.44629,18823500,12873.1901,12726.61348
2010-06-17,16240,16340,16200,16340,13016.57813,11648800,12926.2972,12866.8166
2010-06-18,16500,16500,16240,16440,13096.23926,9579500,13053.75456,12946.47754
2010-06-21,16600,16780,16500,16600,13223.69727,14230700,13112.17155,13019.76563
2010-06-22,16540,16540,16260,16320,13000.64648,14794100,13106.861,13077.12148
2010-06-23,16220,16220,16000,16100,12825.39258,17489950,13016.57878,13032.51074
2010-06-24,16160,16460,16100,16400,13064.375,14152200,12963.47135,13042.07012
2010-06-25,16180,16200,16040,16100,12825.39258,16982600,12905.05339,12987.90078
2010-06-28,16100,16160,15920,15920,12682.00293,13026700,12857.25684,12879.56191
2010-06-29,16020,16080,15740,15840,12698.03711,12560000,12735.14421,12819.04004
2010-06-30,15400,15600,15400,15480,12409.44531,26708450,12596.49512,12735.85059
2010-07-01,15580,15600,15200,15320,12281.18359,22206400,12462.88867,12579.2123
2010-07-02,15400,15480,15260,15340,12297.21484,11641100,12329.28125,12473.57676
2010-07-05,15260,15400,15220,15340,12297.21484,9995600,12291.87109,12396.61914
2010-07-06,15240,15500,15100,15500,12425.47949,17879550,12339.96973,12342.10762
2010-07-07,15600,15620,15300,15380,12329.28125,16180150,12350.65853,12326.0748
2010-07-08,15660,15680,15400,15500,12425.47949,14752850,12393.41341,12354.93398
2010-07-09,15580,15920,15460,15920,12762.16602,18605950,12505.64225,12447.92422
2010-07-12,15980,16040,15840,16040,12858.36621,12597450,12682.00391,12560.15449
2010-07-13,15960,16160,15880,15920,12762.16602,15339650,12794.23275,12627.4918
2010-07-14,16260,16560,16260,16480,13211.08984,33184600,12943.87402,12803.85352
2010-07-15,16500,16500,16360,16400,13146.95606,16063950,13040.07064,12948.14883
2010-07-16,16320,16400,16040,16040,12858.36621,16933400,13072.13737,12967.38887
2010-07-19,15720,15980,15720,15900,12746.13379,14586800,12917.15202,12944.94238
2010-07-20,15900,16040,15720,15960,12794.23438,11578400,12799.57813,12951.35605
2010-07-21,16340,16360,16120,16340,13098.85644,16558800,12879.74154,12928.90937
2010-07-22,16240,16340,16020,16160,12954.56152,15439550,12949.21745,12890.43047
2010-07-23,16300,16340,16140,16220,13002.66113,14112800,13018.69303,12919.28945
2010-07-26,16260,16400,16180,16360,13114.89063,10617450,13024.03776,12993.04082
2010-07-27,16480,16600,16420,16580,13291.25586,19088350,13136.26921,13092.44512
2010-07-28,16640,16800,16620,16740,13419.51758,23248200,13275.22135,13156.57734
2010-07-29,16780,16800,16480,16540,13259.18555,14865300,13323.31966,13217.50215
2010-07-30,16440,16540,16200,16200,12986.62793,16399000,13221.77702,13214.29551
2010-08-02,16340,16360,16200,16200,12986.62793,12455050,13077.48047,13188.64297
2010-08-03,16400,16440,16300,16300,13066.79102,13105950,13013.34896,13143.75
2010-08-04,16340,16360,16120,16120,12922.49707,10616650,12991.97201,13044.3459
2010-08-05,16220,16360,16060,16080,12890.43164,14028550,12959.90658,12970.59512
2010-08-06,16200,16200,15980,16020,12842.33203,12296750,12885.08691,12941.73594
2010-08-09,15980,16040,15960,16040,12858.36621,9138150,12863.70996,12916.08359
2010-08-10,16000,16080,15820,15860,12714.07129,14060850,12804.92318,12845.53965
2010-08-11,15680,15780,15540,15580,12489.60938,17957900,12687.34896,12758.96211
2010-08-12,15360,15540,15300,15320,12281.18359,21360650,12494.95475,12637.1125
2010-08-13,15400,15640,15340,15620,12521.67285,14274900,12430.82194,12572.98066
2010-08-16,15460,15660,15340,15640,12537.70801,10280000,12446.85482,12508.84902
2010-08-17,15540,15660,15420,15640,12537.70801,14476450,12532.36296,12473.57637
2010-08-18,15680,15700,15480,15560,12473.57617,11715900,12516.33073,12470.36973
2010-08-19,15580,15780,15540,15780,12649.93848,12179900,12553.74089,12544.1207
2010-08-20,15600,15720,15540,15680,12569.77344,12330600,12564.42936,12553.74082
2010-08-23,15720,15820,15640,15800,12665.96875,9081550,12628.56022,12579.39297
2010-08-24,15700,15720,15500,15660,12553.73828,11365400,12596.49349,12582.59902
2010-08-25,15520,15560,15440,15440,12377.37891,9263250,12532.36198,12563.35957
2010-08-26,15440,15660,15400,15460,12393.41113,10440100,12441.50944,12512.0541
2010-08-27,15300,15440,15300,15320,12281.18359,12748200,12350.65788,12454.33613
2010-08-30,15500,15560,15440,15520,12441.51172,6984450,12372.03548,12409.44473
2010-08-31,15320,15440,15120,15120,12120.85547,22051950,12281.18359,12322.86816
2010-09-01,15240,15260,15000,15040,12056.72168,19451700,12206.36296,12258.73672
2010-09-02,15200,15240,14980,15180,12168.95215,18271500,12115.50977,12213.84492
2010-09-03,15220,15280,15120,15220,12201.01856,22082500,12142.23079,12197.81191
2010-09-06,15440,15600,15360,15600,12505.64258,19708650,12291.87109,12210.63809
2010-09-07,15660,15800,15500,15760,12633.9043,16036000,12446.85514,12313.24785
2010-09-08,15520,15620,15420,15420,12361.34473,10954600,12500.2972,12374.17246
2010-09-09,15340,15480,15120,15120,12120.85547,30825400,12372.03483,12364.55313
2010-09-10,15200,15440,15140,15320,12281.18359,13989000,12254.46126,12380.58613
2010-09-13,15400,15520,15320,15400,12345.31445,11741050,12249.11784,12348.52051
2010-09-14,15500,15620,15200,15200,12184.98242,18559950,12270.49349,12258.73613
2010-09-15,15260,15340,15020,15140,12136.88769,19441850,12222.39486,12213.84473
2010-09-16,15080,15260,15080,15140,12136.88769,11734100,12152.91927,12217.05117
2010-09-17,15240,15560,15160,15460,12393.41113,22369300,12222.39551,12239.49668
2010-09-20,15480,15600,15400,15600,12505.64258,14807550,12345.3138,12271.5623
2010-09-24,15580,15600,15160,15240,12217.05176,32766800,12372.03516,12277.97617
2010-09-27,15300,15360,15040,15100,12104.82031,25107150,12275.83822,12271.5627
2010-09-28,15100,15120,14900,14900,11944.49316,23315700,12088.78841,12233.08379
2010-09-29,15060,15500,15000,15440,12377.37891,35348050,12142.23079,12229.87734
2010-09-30,15440,15580,15340,15540,12457.54297,16855500,12259.80501,12220.25742
2010-10-01,15440,15560,15380,15540,12457.54297,14805750,12430.82161,12268.35566
2010-10-04,15600,15620,15480,15600,12505.64258,12835350,12473.57617,12348.52012
2010-10-05,15440,15580,15420,15460,12393.41113,14300150,12452.19889,12438.30371
2010-10-06,15560,15880,15520,15860,12714.07129,23555150,12537.70833,12505.64219
2010-10-07,15580,15660,15380,15400,12345.31445,25542150,12484.26563,12483.19648
2010-10-08,15260,15320,15060,15160,12152.91992,27125750,12404.10189,12422.27188
2010-10-11,15240,15260,15060,15060,12072.75293,18784450,12190.3291,12335.69395
2010-10-12,15040,15120,14920,14920,11960.52441,18391350,12062.06576,12249.1166
2010-10-13,15040,15040,14860,14880,11928.45996,20414700,11987.24577,12091.99434
2010-10-14,15060,15060,14840,15000,12024.6543,26710000,11971.21289,12027.8623
2010-10-15,15000,15120,14900,15080,12088.78809,24686150,12013.96745,12015.03594
2010-10-18,15140,15240,14960,15020,12040.68848,13804400,12051.37695,12008.62305
2010-10-19,15000,15020,14820,14820,11880.3584,19450000,12003.27832,11992.58984
2010-10-20,14800,14980,14700,14900,11944.49316,18474100,11955.18001,11995.79648
2010-10-21,14900,15300,14820,15300,12265.14844,28370400,12030,12043.89531
2010-10-22,15460,15540,15340,15540,12457.54297,20425550,12222.39486,12117.64629
2010-10-25,15460,15580,15340,15420,12361.34473,12353450,12361.34538,12181.77754
2010-10-26,15360,15420,15160,15260,12233.08301,15629050,12350.6569,12252.32246
2010-10-27,15160,15300,15020,15060,12072.75293,16732750,12222.39356,12277.97441
2010-10-28,15200,15300,15060,15280,12249.11523,14631600,12184.98372,12274.76777
2010-10-29,15280,15300,14900,14900,11944.49316,23060950,12088.78711,12172.15781
2010-11-01,15060,15060,14860,14940,11976.55762,14837800,12056.72201,12095.20039
2010-11-02,14940,14960,14740,14800,11864.3291,16536700,11928.45996,12021.44961
2010-11-03,14800,14980,14780,14800,11864.3291,17874950,11901.73861,11979.76484
2010-11-04,14940,15280,14900,15260,12233.08301,27312500,11987.24707,11976.5584
2010-11-05,15600,15800,15500,15520,12441.51172,35165050,12179.64128,12075.96211
2010-11-08,15700,15760,15520,15560,12473.57617,13961400,12382.72363,12175.36582
2010-11-09,15680,15680,15340,15480,12409.44531,12801650,12441.51107,12284.38906
2010-11-10,15600,15800,15500,15800,12665.96875,21088000,12516.33008,12444.71699
2010-11-11,15860,15980,15340,15340,12297.21484,44525300,12457.54297,12457.54336
2010-11-12,15680,15800,15460,15560,12473.57617,28325650,12478.91992,12463.95625
2010-11-15,15720,16300,15700,16160,12954.56152,35892450,12575.11751,12560.15332
2010-11-16,16280,16400,16000,16220,13002.66113,29475050,12810.26628,12678.79648
2010-11-17,16020,16080,15900,15900,12746.13379,17123100,12901.11882,12694.82949
2010-11-18,15940,16100,15860,15980,12810.2666,13296000,12853.02051,12797.43984
2010-11-19,16160,16380,16000,16360,13114.89063,19355150,12890.43034,12925.70273
2010-11-22,16400,16960,16360,16960,13595.87793,36057400,13173.67839,13053.96602
2010-11-23,17000,17020,16680,16800,13467.61328,18280200,13392.79395,13146.95645
2010-11-24,16520,17040,16500,17020,13643.97656,31792000,13569.15592,13326.525
2010-11-25,17060,17060,16760,16900,13547.77734,18359500,13553.1224,13474.02715
2010-11-26,16960,16980,16640,16740,13419.51758,15679300,13537.09049,13534.95254
2010-11-29,16700,16920,16620,16720,13403.48242,15401050,13456.92578,13496.47344
2010-11-30,16640,16920,16520,16520,13243.15723,21205500,13355.38574,13451.58223
2010-12-01,16480,16560,16280,16400,13146.95606,18777150,13264.5319,13352.17813
2010-12-02,16560,17180,16500,17180,13772.23828,30608400,13387.45052,13397.07031
2010-12-03,17400,17940,17340,17880,14333.39356,39373850,13750.86263,13579.84551
2010-12-06,17800,17980,17700,17800,14269.25879,16837550,14124.96354,13753.00078
2010-12-07,17740,18420,17700,18020,14445.61621,24906050,14349.42285,13993.49258
2010-12-08,18060,18200,17740,17760,14237.19531,16803250,14317.35677,14211.54043
2010-12-09,17700,18360,17680,18340,14702.14746,29422050,14461.653,14397.52227
2010-12-10,18300,18380,18140,18380,14734.20898,12757050,14557.85059,14477.68535
2010-12-13,18380,18640,18320,18600,14910.57324,15359300,14782.3099,14605.94824
2010-12-14,18740,18740,18420,18580,14894.53809,22126100,14846.4401,14695.73262
2010-12-15,18500,18500,18200,18320,14686.11133,16449400,14830.40755,14785.51582
2010-12-16,18160,18380,18160,18220,14605.94727,11684200,14728.86556,14766.27578
2010-12-17,18280,18580,18240,18520,14846.44141,17297200,14712.83333,14788.72227
2010-12-20,18340,18640,18280,18640,14942.64258,16911750,14798.34375,14795.13613
2010-12-21,18620,18800,18500,18720,15006.76953,12599300,14931.95117,14817.58242
2010-12-22,18780,19060,18720,18780,15054.86816,16626800,15001.42676,14891.33379
2010-12-23,18720,18760,18500,18720,15006.76953,10985500,15022.80241,14971.49824
2010-12-24,18780,18780,18500,18500,14830.40918,8471650,14964.01563,14968.2918
2010-12-27,18500,18600,18300,18440,14782.3125,10524200,14873.16374,14936.22578
2010-12-28,18560,19000,18520,18760,15038.83594,15650700,14883.85254,14942.63906
2010-12-29,18700,19020,18640,18900,15232.26269,11918900,15017.80371,14978.11797
2010-12-30,18840,19040,18840,18980,15296.73438,9181500,15189.27767,15036.11094
2011-01-03,19100,19320,19000,19160,15441.80566,13241050,15323.60091,15158.39023
2011-01-04,19120,19220,18980,19160,15441.80566,13713100,15393.44857,15290.28887
2011-01-05,19100,19100,18840,18840,15183.90527,16787500,15355.83887,15319.30273
2011-01-06,18840,18980,18460,18600,14990.48047,19360400,15205.39714,15270.94629
2011-01-07,18300,18580,18280,18420,14845.41309,23139800,15006.59961,15180.68203
2011-01-10,18360,18560,18180,18340,14780.9375,18326750,14872.27702,15048.5084
2011-01-11,18340,18440,18160,18260,14716.46094,19550800,14780.93717,14903.43945
2011-01-12,18280,18660,18280,18600,14990.48047,20555800,14829.29297,14864.75449
2011-01-13,18980,18980,18340,18440,14861.53125,28239850,14856.15755,14838.96465
2011-01-14,18560,18680,18300,18660,15038.83594,15382350,14963.61589,14877.64922
2011-01-17,18900,19020,18800,18980,15296.73438,20582100,15065.70052,14980.80859
2011-01-18,19000,19620,18980,19380,15619.11328,29631350,15318.22786,15161.33906
2011-01-19,19580,20000,19320,19940,16070.4375,33343200,15662.09505,15377.33047
2011-01-20,19740,19800,19580,19640,15828.6582,15244400,15839.40299,15570.75586
2011-01-21,19520,19680,19400,19420,15651.35352,16666400,15850.14974,15693.25938
2011-01-24,19360,19660,19320,19420,15651.35352,13609350,15710.45508,15764.1832
2011-01-25,19440,19800,19420,19500,15715.8291,13970550,15672.84538,15783.52637
2011-01-26,19700,19980,19600,19960,16086.55664,13352500,15817.91309,15786.7502
2011-01-27,19900,20040,19820,19880,16022.08203,15367000,15941.48926,15825.43496
2011-01-28,19960,20280,19800,20200,16279.98438,19118950,16129.54102,15951.16113
2011-01-31,20180,20200,19620,19620,15812.54199,21411900,16038.2028,15983.39883
2011-02-01,19640,19900,19580,19660,15844.77539,13468450,15979.10059,16009.18809
2011-02-07,20040,20080,19440,19440,15667.4668,24252200,15774.92806,15925.37012
2011-02-08,19400,19480,19180,19220,15490.16504,30483500,15667.46908,15818.98672
2011-02-09,19460,19460,19020,19200,15474.04297,20984650,15543.8916,15657.79844
2011-02-10,19200,19300,18700,18720,15087.19238,30669300,15350.4668,15512.72852
2011-02-11,18700,18860,18260,18300,14748.69922,26489900,15103.31152,15293.51328
2011-02-14,18560,19100,18500,19060,15361.21289,19565800,15065.7015,15232.2625
2011-02-15,19260,19400,18940,19160,15441.80566,18105800,15183.90592,15222.59063
2011-02-16,19040,19400,18900,18900,15232.26269,15182650,15345.09375,15174.23457
2011-02-17,19060,19260,18860,19080,15377.32422,14348550,15350.46419,15232.26094
2011-02-18,19300,19320,19140,19200,15474.04297,10253850,15361.20996,15377.32969
2011-02-21,19280,19300,18840,18960,15280.62012,13750850,15377.3291,15361.21113
2011-02-22,18780,18960,18680,18760,15119.43066,12181550,15291.36458,15296.73613
2011-02-23,18500,18820,18500,18600,14990.48047,17193000,15130.17708,15248.37969
2011-02-24,18520,18680,18400,18580,14974.36133,18110900,15028.09082,15167.78711
2011-02-25,18560,18660,18460,18520,14926.00488,15181200,14963.61556,15058.17949
2011-02-28,18400,18680,18400,18460,14877.65039,16274800,14926.00553,14977.58555
2011-03-02,18280,18460,18240,18360,14797.05566,16134300,14866.90365,14913.11055
2011-03-03,18380,18540,18320,18460,14877.65039,18074200,14850.78548,14890.54453
2011-03-04,18680,18900,18540,18900,15232.26269,18569150,14968.98958,14942.1248
2011-03-07,18860,18860,18120,18120,14603.63086,31883600,14904.51465,14877.65
2011-03-08,18220,18240,17880,17980,14490.79688,24905400,14775.56348,14800.2793
2011-03-09,18120,18160,17640,17800,14345.72949,26296300,14480.05241,14710.01406
2011-03-10,17580,17680,17320,17320,13958.87988,41630200,14265.13542,14526.25996
2011-03-11,17220,17520,17200,17240,13894.40234,26884000,14066.33724,14258.68789
2011-03-14,17600,18020,17060,18000,14506.91699,33325000,14120.06641,14239.34512
2011-03-15,18020,18040,17120,17200,13862.16406,36313200,14087.8278,14113.61855
2011-03-16,17700,17900,17440,17720,14281.25391,39939050,14216.77832,14100.72344
2011-03-17,17560,17800,17360,17800,14345.72949,22505200,14163.04915,14178.09336
2011-03-18,17840,17900,17660,17820,14361.85156,19166050,14329.61165,14271.5832
2011-03-21,17820,17980,17680,17800,14345.72949,14473500,14351.10352,14239.3457
2011-03-22,17840,17940,17400,17500,14103.94727,21810300,14270.50944,14287.70234
2011-03-23,17600,17600,17180,17460,14071.70606,25229000,14173.79427,14245.79277
2011-03-24,17600,17760,17480,17600,14184.53906,15392550,14120.06413,14213.55469
2011-03-25,17840,18200,17800,18200,14668.10254,31078100,14308.11589,14274.80488
2011-03-28,18300,18440,18180,18320,14764.81543,15890200,14539.15234,14358.62207
2011-03-29,18140,18320,18000,18320,14764.81543,17204100,14732.5778,14490.7957
2011-03-30,18320,18580,18320,18520,14926.00488,20685150,14818.54525,14661.65547
2011-03-31,18720,18720,18420,18640,15022.72168,26376550,14904.514,14829.29199
2011-04-01,18720,18800,18540,18800,15151.66309,22471700,15033.46322,14926.0041
2011-04-04,18800,18900,18780,18900,15232.26269,16716750,15135.54915,15019.49355
2011-04-05,18960,18960,18700,18900,15232.26269,11922000,15205.39616,15112.98301
2011-04-06,18800,18840,18300,18460,14877.65039,27471850,15114.05859,15103.31211
2011-04-07,18500,18700,18100,18180,14651.9834,21781250,14920.63216,15029.16445
2011-04-08,18220,18280,17900,17960,14474.67773,25983450,14668.10384,14893.76738
2011-04-11,17960,18140,17760,17880,14410.20606,20582800,14512.28906,14729.35605
2011-04-12,17720,17800,17640,17640,14216.77637,15766950,14367.22005,14526.25879
2011-04-13,17740,18020,17600,18020,14523.0332,16627750,14383.33854,14455.33535
2011-04-14,18000,18000,17680,18000,14506.91699,25265700,14415.57552,14426.32207
2011-04-15,17960,17980,17640,17760,14313.49121,22274750,14447.8138,14394.08477
2011-04-18,17820,17840,17320,17340,13974.99414,27418700,14265.13411,14307.04238
2011-04-19,17060,17500,17060,17500,14103.94727,23078650,14130.81087,14284.47656
2011-04-20,17780,18320,17720,18320,14764.81543,32044250,14281.25228,14332.83301
2011-04-21,18600,18740,18360,18560,14958.24219,27071850,14609.00163,14423.09805
2011-04-22,18480,18540,18040,18080,14571.38965,18825450,14764.81576,14474.67773
2011-04-25,18020,18220,17780,17780,14329.60938,14338950,14619.74707,14545.60078
2011-04-26,17980,17980,17600,17940,14458.55762,19174650,14453.18555,14616.52285
2011-04-27,18340,18540,18220,18480,14893.76758,26379400,14560.64486,14642.31328
2011-04-28,18480,18540,17980,18000,14506.91699,20803400,14619.7474,14552.04824
2011-04-29,18020,18160,17600,17860,14394.08496,21415000,14598.25651,14516.5873
2011-05-02,18200,18740,18080,18640,15022.72168,32544850,14641.24121,14655.20977
2011-05-03,18720,18800,18440,18760,15119.43066,25366500,14845.41244,14787.38438
2011-05-04,18600,18680,18000,18300,14748.69922,25769850,14963.61719,14758.3707
2011-05-06,17980,18280,17900,17980,14490.79688,23637450,14786.30892,14755.14668
2011-05-09,18160,18220,17820,17820,14361.85156,13543350,14533.78255,14748.7
2011-05-11,17780,17900,17640,17840,14377.96777,22363750,14410.2054,14619.74922
2011-05-12,17720,18020,17660,17700,14265.13477,27616100,14334.9847,14448.89004
2011-05-13,17920,18480,17800,18320,14764.81543,33438000,14469.30599,14452.11328
2011-05-16,18340,18380,17960,18020,14523.0332,16123700,14517.66113,14458.56055
2011-05-17,17940,17960,17780,17800,14345.72949,11549950,14544.52604,14455.33613
2011-05-18,17860,17980,17720,17860,14394.08496,16579300,14420.94922,14458.55957
2011-05-19,17820,17960,17600,17600,14184.53906,19345200,14308.11784,14442.44043
2011-05-20,17700,17740,17600,17640,14216.77637,11069950,14265.13346,14332.83262
2011-05-23,17540,17700,17440,17460,14071.70606,14056000,14157.67383,14242.56719
2011-05-24,17440,17680,17300,17300,13942.75781,14488500,14077.08008,14161.97285
2011-05-25,17580,17580,17060,17120,13797.69141,16018050,13937.38509,14042.69414
2011-05-26,17360,17600,17300,17580,14168.4209,13968500,13969.62337,14039.47051
2011-05-27,17480,17980,17340,17820,14361.85156,21477600,14109.32129,14068.48555
2011-05-30,17900,17900,17520,17680,14249.01465,10293600,14259.76237,14103.94727
2011-05-31,17800,18280,17720,18040,14539.15234,23887550,14383.33952,14223.22617
2011-06-01,18040,18240,17900,18220,14684.22266,15678500,14490.79655,14400.53242
2011-06-02,17880,17940,17600,17660,14232.89453,16582950,14485.42318,14413.42715
2011-06-03,17800,17800,17540,17700,14265.13477,10067100,14394.08398,14394.08379
2011-06-07,17520,17780,17380,17740,14297.37109,15110100,14265.13346,14403.75508
2011-06-08,17700,17800,17500,17540,14136.18457,12938850,14232.89681,14323.16152
2011-06-09,17540,17580,17300,17300,13942.75781,21511200,14125.43783,14174.86855
2011-06-10,17400,17480,17020,17020,13717.09473,19586600,13932.01237,14071.70859
2011-06-13,16880,17060,16760,17060,13749.33203,15062450,13803.06152,13968.54805
2011-06-14,17020,17460,16960,17260,13910.52051,10642700,13792.31576,13891.17793
2011-06-15,17320,17380,17020,17300,13942.75781,13283100,13867.53678,13852.49258
2011-06-16,17060,17160,16880,16960,13668.73926,11940550,13840.67253,13797.68887
2011-06-17,17020,17040,16060,16380,13201.29394,36058100,13604.26367,13694.52871
2011-06-20,16260,16280,15900,16000,12895.03613,23580500,13255.02311,13523.66953
2011-06-21,16000,16400,15960,16280,13120.69922,18844400,13072.3431,13365.70527
2011-06-22,16480,16660,16440,16520,13314.12598,16530400,13109.95378,13239.97891
2011-06-23,16500,16780,16400,16620,13394.72168,13858400,13276.51563,13185.17539
2011-06-24,16420,17080,16420,17040,13733.21484,23453150,13480.6875,13291.55957
2011-06-27,16940,16940,16560,16700,13459.19434,15207250,13529.04362,13404.39121
2011-06-28,16800,17060,16620,16640,13410.83789,11950100,13534.41569,13462.41895
2011-06-29,16960,16980,16640,16660,13435.03027,10348200,13435.02083,13486.5998
2011-06-30,16660,16700,16420,16520,13322.13086,16408950,13389.33301,13472.08164
2011-07-01,16860,17200,16760,17100,13789.86035,22133050,13515.67383,13483.41074
2011-07-04,17400,17660,17380,17560,14160.80957,21439450,13757.60026,13623.73379
2011-07-05,17600,17980,17560,17980,14499.50879,21107200,14150.05957,13841.46797
2011-07-06,17860,17960,17740,17960,14483.38184,11215100,14381.2334,14051.13828
2011-07-07,17960,17960,17580,17600,14193.06738,17861200,14391.986,14225.32559
2011-07-08,17600,17760,17460,17700,14273.71191,12070450,14316.72038,14322.0959
2011-07-11,17600,17600,17240,17300,13951.1416,15974500,14139.30697,14280.1623
2011-07-12,17200,17220,16920,17000,13709.21289,12397200,13978.02214,14122.10313
2011-07-13,16960,17100,16720,16860,13596.31543,16430600,13752.22331,13944.68984
2011-07-14,16700,16700,16460,16620,13402.77539,20363350,13569.43457,13786.63145
2011-07-15,16600,16800,16420,16640,13418.90039,13621800,13472.66374,13615.66914
2011-07-18,16560,16600,16220,16260,13112.46094,18189050,13311.37891,13447.93301
2011-07-19,16120,16540,16120,16440,13257.61621,14537100,13262.99251,13357.61367
2011-07-20,16800,17080,16780,17020,13725.34375,21079150,13365.1403,13383.41934
2011-07-21,16920,17020,16640,16840,13580.18555,10343550,13521.0485,13418.90137
2011-07-22,17000,17120,16840,17000,13709.21289,12179600,13671.58073,13476.96387
2011-07-25,17000,17000,16680,16940,13660.82617,9496800,13650.07487,13586.63691
2011-07-26,16860,17020,16800,17000,13709.21289,11259900,13693.08398,13676.95625
2011-07-27,16960,16960,16720,16900,13628.56934,10079450,13666.2028,13657.60137
2011-07-28,16560,16800,16520,16740,13499.54492,13623150,13612.44238,13641.47324
2011-07-29,16920,17040,16740,16880,13612.44336,15089150,13580.18587,13622.11934
2011-08-01,17100,17500,17100,17400,14031.78418,19432400,13714.59082,13696.31094
2011-08-02,17060,17180,17000,17040,13741.47559,13486550,13795.23438,13702.76348
2011-08-03,16800,16880,16480,16660,13435.03027,20417200,13736.09668,13664.05566
2011-08-04,16780,16780,16300,16420,13241.48828,17307750,13472.66471,13612.44434
2011-08-05,15840,16100,15780,15780,12725.37793,30392500,13133.96549,13435.03125
2011-08-08,15400,15780,15200,15200,12257.65039,30296350,12741.50553,13080.20449
2011-08-09,15000,15060,13920,14480,11677.02637,49299200,12220.01823,12667.31465
2011-08-10,15200,15200,14400,14400,11612.51172,49244500,11849.06283,12302.81094
2011-08-11,13760,14500,13760,14160,11418.96973,39580150,11569.5026,11938.30723
2011-08-12,14420,14440,14000,14140,11402.83984,33844600,11478.1071,11673.79961
2011-08-16,14700,15000,14520,15000,12096.36523,30042550,11639.3916,11641.54258
2011-08-17,15020,15200,14820,15040,12128.62305,14649850,11875.94271,11731.86191
2011-08-18,14960,14980,14060,14180,11435.09863,35336000,11886.69564,11696.3793
2011-08-19,13760,13940,13440,13600,10967.37207,28970600,11510.36458,11606.05977
2011-08-22,13680,14040,13660,13820,11144.78516,20900650,11182.41862,11554.44883
2011-08-23,14000,14700,13980,14460,11660.89551,24617300,11257.68424,11467.35488
2011-08-24,14480,14700,14000,14160,11418.96973,18508650,11408.2168,11325.42422
