광역시도,시군구,1,2,3,4,5,6,7,8,9,10,11,12
서울특별시,중구,58.0,,,,,,,,,,,
서울특별시,중구,,50.0,,,,,,,,,,
서울특별시,중구,,,65.0,,,,,,,,,
서울특별시,중구,,,,51.0,,,,,,,,
서울특별시,중구,,,,,57.0,,,,,,,
서울특별시,중구,,,,,,48.0,,,,,,
서울특별시,중구,,,,,,,30.0,,,,,
서울특별시,중구,,,,,,,,31.0,,,,
서울특별시,중구,,,,,,,,,25.0,,,
서울특별시,중구,,,,,,,,,,40.0,,
서울특별시,중구,,,,,,,,,,,70.0,
서울특별시,중구,,,,,,,,,,,,63.0
서울특별시,종로구,59.0,,,,,,,,,,,
서울특별시,종로구,,50.0,,,,,,,,,,
서울특별시,종로구,,,57.0,,,,,,,,,
서울특별시,종로구,,,,49.0,,,,,,,,
서울특별시,종로구,,,,,56.0,,,,,,,
서울특별시,종로구,,,,,,56.0,,,,,,
서울특별시,종로구,,,,,,,42.0,,,,,
서울특별시,종로구,,,,,,,,39.0,,,,
서울특별시,종로구,,,,,,,,,31.0,,,
서울특별시,종로구,,,,,,,,,,44.0,,
서울특별시,종로구,,,,,,,,,,,75.0,
서울특별시,종로구,,,,,,,,,,,,44.0
서울특별시,중랑구,60.0,,,,,,,,,,,
서울특별시,중랑구,,48.0,,,,,,,,,,
서울특별시,중랑구,,,63.0,,,,,,,,,
서울특별시,중랑구,,,,49.0,,,,,,,,
서울특별시,중랑구,,,,,55.0,,,,,,,
서울특별시,중랑구,,,,,,50.0,,,,,,
서울특별시,중랑구,,,,,,,31.0,,,,,
서울특별시,중랑구,,,,,,,,32.0,,,,
서울특별시,중랑구,,,,,,,,,24.0,,,
서울특별시,중랑구,,,,,,,,,,41.0,,
서울특별시,중랑구,,,,,,,,,,,75.0,
서울특별시,중랑구,,,,,,,,,,,,66.0
서울특별시,동대문구,63.0,,,,,,,,,,,
서울특별시,동대문구,,52.0,,,,,,,,,,
서울특별시,동대문구,,,65.0,,,,,,,,,
서울특별시,동대문구,,,,51.0,,,,,,,,
서울특별시,동대문구,,,,,58.0,,,,,,,
서울특별시,동대문구,,,,,,53.0,,,,,,
서울특별시,동대문구,,,,,,,33.0,,,,,
서울특별시,동대문구,,,,,,,,33.0,,,,
서울특별시,동대문구,,,,,,,,,27.0,,,
서울특별시,동대문구,,,,,,,,,,44.0,,
서울특별시,동대문구,,,,,,,,,,,76.0,
서울특별시,동대문구,,,,,,,,,,,,68.0
서울특별시,은평구,52.0,,,,,,,,,,,
서울특별시,은평구,,46.0,,,,,,,,,,
서울특별시,은평구,,,60.0,,,,,,,,,
서울특별시,은평구,,,,48.0,,,,,,,,
서울특별시,은평구,,,,,56.0,,,,,,,
서울특별시,은평구,,,,,,48.0,,,,,,
서울특별시,은평구,,,,,,,32.0,,,,,
서울특별시,은평구,,,,,,,,31.0,,,,
서울특별시,은평구,,,,,,,,,23.0,,,
서울특별시,은평구,,,,,,,,,,36.0,,
서울특별시,은평구,,,,,,,,,,,68.0,
서울특별시,은평구,,,,,,,,,,,,62.0
서울특별시,마포구,63.0,,,,,,,,,,,
서울특별시,마포구,,54.0,,,,,,,,,,
서울특별시,마포구,,,67.0,,,,,,,,,
서울특별시,마포구,,,,52.0,,,,,,,,
서울특별시,마포구,,,,,59.0,,,,,,,
서울특별시,마포구,,,,,,52.0,,,,,,
서울특별시,마포구,,,,,,,32.0,,,,,
서울특별시,마포구,,,,,,,,31.0,,,,
서울특별시,마포구,,,,,,,,,26.0,,,
서울특별시,마포구,,,,,,,,,,43.0,,
서울특별시,마포구,,,,,,,,,,,77.0,
서울특별시,마포구,,,,,,,,,,,,71.0
서울특별시,영등포구,59.0,,,,,,,,,,,
서울특별시,영등포구,,51.0,,,,,,,,,,
서울특별시,영등포구,,,66.0,,,,,,,,,
서울특별시,영등포구,,,,56.0,,,,,,,,
서울특별시,영등포구,,,,,62.0,,,,,,,
서울특별시,영등포구,,,,,,52.0,,,,,,
서울특별시,영등포구,,,,,,,31.0,,,,,
서울특별시,영등포구,,,,,,,,31.0,,,,
서울특별시,영등포구,,,,,,,,,26.0,,,
서울특별시,영등포구,,,,,,,,,,44.0,,
서울특별시,영등포구,,,,,,,,,,,76.0,
서울특별시,영등포구,,,,,,,,,,,,68.0
서울특별시,동작구,56.0,,,,,,,,,,,
서울특별시,동작구,,47.0,,,,,,,,,,
서울특별시,동작구,,,52.0,,,,,,,,,
서울특별시,동작구,,,,45.0,,,,,,,,
서울특별시,동작구,,,,,54.0,,,,,,,
서울특별시,동작구,,,,,,58.0,,,,,,
서울특별시,동작구,,,,,,,37.0,,,,,
서울특별시,동작구,,,,,,,,37.0,,,,
서울특별시,동작구,,,,,,,,,26.0,,,
서울특별시,동작구,,,,,,,,,,40.0,,
서울특별시,동작구,,,,,,,,,,,66.0,
서울특별시,동작구,,,,,,,,,,,,61.0
서울특별시,관악구,64.0,,,,,,,,,,,
서울특별시,관악구,,56.0,,,,,,,,,,
서울특별시,관악구,,,68.0,,,,,,,,,
서울특별시,관악구,,,,55.0,,,,,,,,
서울특별시,관악구,,,,,63.0,,,,,,,
서울특별시,관악구,,,,,,56.0,,,,,,
서울특별시,관악구,,,,,,,34.0,,,,,
서울특별시,관악구,,,,,,,,34.0,,,,
서울특별시,관악구,,,,,,,,,29.0,,,
서울특별시,관악구,,,,,,,,,,46.0,,
서울특별시,관악구,,,,,,,,,,,80.0,
서울특별시,관악구,,,,,,,,,,,,71.0
서울특별시,강남구,63.0,,,,,,,,,,,
서울특별시,강남구,,53.0,,,,,,,,,,
서울특별시,강남구,,,67.0,,,,,,,,,
서울특별시,강남구,,,,53.0,,,,,,,,
서울특별시,강남구,,,,,59.0,,,,,,,
서울특별시,강남구,,,,,,53.0,,,,,,
서울특별시,강남구,,,,,,,32.0,,,,,
서울특별시,강남구,,,,,,,,32.0,,,,
서울특별시,강남구,,,,,,,,,28.0,,,
서울특별시,강남구,,,,,,,,,,44.0,,
서울특별시,강남구,,,,,,,,,,,78.0,
서울특별시,강남구,,,,,,,,,,,,68.0
서울특별시,금천구,58.0,,,,,,,,,,,
서울특별시,금천구,,53.0,,,,,,,,,,
서울특별시,금천구,,,53.0,,,,,,,,,
서울특별시,금천구,,,,44.0,,,,,,,,
서울특별시,금천구,,,,,54.0,,,,,,,
서울특별시,금천구,,,,,,55.0,,,,,,
서울특별시,금천구,,,,,,,39.0,,,,,
서울특별시,금천구,,,,,,,,35.0,,,,
서울특별시,금천구,,,,,,,,,29.0,,,
서울특별시,금천구,,,,,,,,,,42.0,,
서울특별시,금천구,,,,,,,,,,,62.0,
서울특별시,금천구,,,,,,,,,,,,51.0
서울특별시,강동구,49.0,,,,,,,,,,,
서울특별시,강동구,,49.0,,,,,,,,,,
서울특별시,강동구,,,63.0,,,,,,,,,
서울특별시,강동구,,,,50.0,,,,,,,,
서울특별시,강동구,,,,,57.0,,,,,,,
서울특별시,강동구,,,,,,41.0,,,,,,
서울특별시,강동구,,,,,,,0.0,,,,,
서울특별시,강동구,,,,,,,,27.0,,,,
서울특별시,강동구,,,,,,,,,23.0,,,
서울특별시,강동구,,,,,,,,,,39.0,,
서울특별시,강동구,,,,,,,,,,,66.0,
서울특별시,강동구,,,,,,,,,,,,58.0
서울특별시,강북구,54.0,,,,,,,,,,,
서울특별시,강북구,,45.0,,,,,,,,,,
서울특별시,강북구,,,51.0,,,,,,,,,
서울특별시,강북구,,,,46.0,,,,,,,,
서울특별시,강북구,,,,,53.0,,,,,,,
서울특별시,강북구,,,,,,52.0,,,,,,
서울특별시,강북구,,,,,,,39.0,,,,,
서울특별시,강북구,,,,,,,,33.0,,,,
서울특별시,강북구,,,,,,,,,25.0,,,
서울특별시,강북구,,,,,,,,,,38.0,,
서울특별시,강북구,,,,,,,,,,,57.0,
서울특별시,강북구,,,,,,,,,,,,50.0
서울특별시,성북구,56.0,,,,,,,,,,,
서울특별시,성북구,,47.0,,,,,,,,,,
서울특별시,성북구,,,60.0,,,,,,,,,
서울특별시,성북구,,,,43.0,,,,,,,,
서울특별시,성북구,,,,,43.0,,,,,,,
서울특별시,성북구,,,,,,42.0,,,,,,
서울특별시,성북구,,,,,,,27.0,,,,,
서울특별시,성북구,,,,,,,,27.0,,,,
서울특별시,성북구,,,,,,,,,22.0,,,
서울특별시,성북구,,,,,,,,,,36.0,,
서울특별시,성북구,,,,,,,,,,,64.0,
서울특별시,성북구,,,,,,,,,,,,57.0
서울특별시,용산구,61.0,,,,,,,,,,,
서울특별시,용산구,,51.0,,,,,,,,,,
서울특별시,용산구,,,63.0,,,,,,,,,
서울특별시,용산구,,,,50.0,,,,,,,,
서울특별시,용산구,,,,,56.0,,,,,,,
서울특별시,용산구,,,,,,50.0,,,,,,
서울특별시,용산구,,,,,,,32.0,,,,,
서울특별시,용산구,,,,,,,,32.0,,,,
서울특별시,용산구,,,,,,,,,25.0,,,
서울특별시,용산구,,,,,,,,,,40.0,,
서울특별시,용산구,,,,,,,,,,,72.0,
서울특별시,용산구,,,,,,,,,,,,67.0
서울특별시,광진구,58.0,,,,,,,,,,,
서울특별시,광진구,,47.0,,,,,,,,,,
서울특별시,광진구,,,60.0,,,,,,,,,
서울특별시,광진구,,,,47.0,,,,,,,,
서울특별시,광진구,,,,,54.0,,,,,,,
서울특별시,광진구,,,,,,47.0,,,,,,
서울특별시,광진구,,,,,,,29.0,,,,,
서울특별시,광진구,,,,,,,,30.0,,,,
서울특별시,광진구,,,,,,,,,22.0,,,
서울특별시,광진구,,,,,,,,,,40.0,,
서울특별시,광진구,,,,,,,,,,,71.0,
서울특별시,광진구,,,,,,,,,,,,63.0
서울특별시,성동구,60.0,,,,,,,,,,,
서울특별시,성동구,,50.0,,,,,,,,,,
서울특별시,성동구,,,61.0,,,,,,,,,
서울특별시,성동구,,,,49.0,,,,,,,,
서울특별시,성동구,,,,,56.0,,,,,,,
서울특별시,성동구,,,,,,50.0,,,,,,
서울특별시,성동구,,,,,,,29.0,,,,,
서울특별시,성동구,,,,,,,,29.0,,,,
서울특별시,성동구,,,,,,,,,23.0,,,
서울특별시,성동구,,,,,,,,,,39.0,,
서울특별시,성동구,,,,,,,,,,,73.0,
서울특별시,성동구,,,,,,,,,,,,65.0
서울특별시,도봉구,56.0,,,,,,,,,,,
서울특별시,도봉구,,44.0,,,,,,,,,,
서울특별시,도봉구,,,57.0,,,,,,,,,
서울특별시,도봉구,,,,43.0,,,,,,,,
서울특별시,도봉구,,,,,47.0,,,,,,,
서울특별시,도봉구,,,,,,40.0,,,,,,
서울특별시,도봉구,,,,,,,28.0,,,,,
서울특별시,도봉구,,,,,,,,28.0,,,,
서울특별시,도봉구,,,,,,,,,21.0,,,
서울특별시,도봉구,,,,,,,,,,38.0,,
서울특별시,도봉구,,,,,,,,,,,67.0,
서울특별시,도봉구,,,,,,,,,,,,62.0
서울특별시,서대문구,62.0,,,,,,,,,,,
서울특별시,서대문구,,46.0,,,,,,,,,,
서울특별시,서대문구,,,65.0,,,,,,,,,
서울특별시,서대문구,,,,50.0,,,,,,,,
서울특별시,서대문구,,,,,60.0,,,,,,,
서울특별시,서대문구,,,,,,62.0,,,,,,
서울특별시,서대문구,,,,,,,41.0,,,,,
서울특별시,서대문구,,,,,,,,33.0,,,,
서울특별시,서대문구,,,,,,,,,31.0,,,
서울특별시,서대문구,,,,,,,,,,45.0,,
서울특별시,서대문구,,,,,,,,,,,85.0,
서울특별시,서대문구,,,,,,,,,,,,57.0
서울특별시,구로구,62.0,,,,,,,,,,,
서울특별시,구로구,,53.0,,,,,,,,,,
서울특별시,구로구,,,66.0,,,,,,,,,
서울특별시,구로구,,,,52.0,,,,,,,,
서울특별시,구로구,,,,,58.0,,,,,,,
서울특별시,구로구,,,,,,51.0,,,,,,
서울특별시,구로구,,,,,,,31.0,,,,,
서울특별시,구로구,,,,,,,,31.0,,,,
서울특별시,구로구,,,,,,,,,26.0,,,
서울특별시,구로구,,,,,,,,,,44.0,,
서울특별시,구로구,,,,,,,,,,,75.0,
서울특별시,구로구,,,,,,,,,,,,65.0
서울특별시,서초구,61.0,,,,,,,,,,,
서울특별시,서초구,,52.0,,,,,,,,,,
서울특별시,서초구,,,64.0,,,,,,,,,
서울특별시,서초구,,,,51.0,,,,,,,,
서울특별시,서초구,,,,,57.0,,,,,,,
서울특별시,서초구,,,,,,51.0,,,,,,
서울특별시,서초구,,,,,,,30.0,,,,,
서울특별시,서초구,,,,,,,,31.0,,,,
서울특별시,서초구,,,,,,,,,25.0,,,
서울특별시,서초구,,,,,,,,,,42.0,,
서울특별시,서초구,,,,,,,,,,,74.0,
서울특별시,서초구,,,,,,,,,,,,66.0
서울특별시,강서구,62.0,,,,,,,,,,,
서울특별시,강서구,,52.0,,,,,,,,,,
서울특별시,강서구,,,64.0,,,,,,,,,
서울특별시,강서구,,,,50.0,,,,,,,,
서울특별시,강서구,,,,,57.0,,,,,,,
서울특별시,강서구,,,,,,50.0,,,,,,
서울특별시,강서구,,,,,,,31.0,,,,,
서울특별시,강서구,,,,,,,,30.0,,,,
서울특별시,강서구,,,,,,,,,26.0,,,
서울특별시,강서구,,,,,,,,,,39.0,,
서울특별시,강서구,,,,,,,,,,,63.0,
서울특별시,강서구,,,,,,,,,,,,64.0
서울특별시,송파구,59.0,,,,,,,,,,,
서울특별시,송파구,,47.0,,,,,,,,,,
서울특별시,송파구,,,58.0,,,,,,,,,
서울특별시,송파구,,,,47.0,,,,,,,,
서울특별시,송파구,,,,,51.0,,,,,,,
서울특별시,송파구,,,,,,46.0,,,,,,
서울특별시,송파구,,,,,,,27.0,,,,,
서울특별시,송파구,,,,,,,,28.0,,,,
서울특별시,송파구,,,,,,,,,23.0,,,
서울특별시,송파구,,,,,,,,,,42.0,,
서울특별시,송파구,,,,,,,,,,,74.0,
서울특별시,송파구,,,,,,,,,,,,62.0
서울특별시,양천구,64.0,,,,,,,,,,,
서울특별시,양천구,,53.0,,,,,,,,,,
서울특별시,양천구,,,56.0,,,,,,,,,
서울특별시,양천구,,,,52.0,,,,,,,,
서울특별시,양천구,,,,,62.0,,,,,,,
서울특별시,양천구,,,,,,59.0,,,,,,
서울특별시,양천구,,,,,,,38.0,,,,,
서울특별시,양천구,,,,,,,,38.0,,,,
서울특별시,양천구,,,,,,,,,30.0,,,
서울특별시,양천구,,,,,,,,,,44.0,,
서울특별시,양천구,,,,,,,,,,,67.0,
서울특별시,양천구,,,,,,,,,,,,57.0
서울특별시,노원구,55.0,,,,,,,,,,,
서울특별시,노원구,,46.0,,,,,,,,,,
서울특별시,노원구,,,50.0,,,,,,,,,
서울특별시,노원구,,,,42.0,,,,,,,,
서울특별시,노원구,,,,,49.0,,,,,,,
서울특별시,노원구,,,,,,42.0,,,,,,
서울특별시,노원구,,,,,,,26.0,,,,,
서울특별시,노원구,,,,,,,,27.0,,,,
서울특별시,노원구,,,,,,,,,19.0,,,
서울특별시,노원구,,,,,,,,,,32.0,,
서울특별시,노원구,,,,,,,,,,,55.0,
서울특별시,노원구,,,,,,,,,,,,45.0
부산광역시,중구,53.0,,,,,,,,,,,
부산광역시,중구,,51.0,,,,,,,,,,
부산광역시,중구,,,68.0,,,,,,,,,
부산광역시,중구,,,,55.0,,,,,,,,
부산광역시,중구,,,,,61.0,,,,,,,
부산광역시,중구,,,,,,53.0,,,,,,
부산광역시,중구,,,,,,,33.0,,,,,
부산광역시,중구,,,,,,,,36.0,,,,
부산광역시,중구,,,,,,,,,33.0,,,
부산광역시,중구,,,,,,,,,,38.0,,
부산광역시,중구,,,,,,,,,,,56.0,
부산광역시,중구,,,,,,,,,,,,51.0
부산광역시,남구,45.0,,,,,,,,,,,
부산광역시,남구,,42.0,,,,,,,,,,
부산광역시,남구,,,63.0,,,,,,,,,
부산광역시,남구,,,,47.0,,,,,,,,
부산광역시,남구,,,,,56.0,,,,,,,
부산광역시,남구,,,,,,56.0,,,,,,
부산광역시,남구,,,,,,,53.0,,,,,
부산광역시,남구,,,,,,,,55.0,,,,
부산광역시,남구,,,,,,,,,46.0,,,
부산광역시,남구,,,,,,,,,,47.0,,
부산광역시,남구,,,,,,,,,,,61.0,
부산광역시,남구,,,,,,,,,,,,52.0
부산광역시,사상구,69.0,,,,,,,,,,,
부산광역시,사상구,,64.0,,,,,,,,,,
부산광역시,사상구,,,83.0,,,,,,,,,
부산광역시,사상구,,,,63.0,,,,,,,,
부산광역시,사상구,,,,,69.0,,,,,,,
부산광역시,사상구,,,,,,0.0,,,,,,
부산광역시,사상구,,,,,,,55.0,,,,,
부산광역시,사상구,,,,,,,,53.0,,,,
부산광역시,사상구,,,,,,,,,51.0,,,
부산광역시,사상구,,,,,,,,,,64.0,,
부산광역시,사상구,,,,,,,,,,,89.0,
부산광역시,사상구,,,,,,,,,,,,80.0
부산광역시,북구,48.0,,,,,,,,,,,
부산광역시,북구,,45.0,,,,,,,,,,
부산광역시,북구,,,65.0,,,,,,,,,
부산광역시,북구,,,,53.0,,,,,,,,
부산광역시,북구,,,,,56.0,,,,,,,
부산광역시,북구,,,,,,52.0,,,,,,
부산광역시,북구,,,,,,,46.0,,,,,
부산광역시,북구,,,,,,,,45.0,,,,
부산광역시,북구,,,,,,,,,44.0,,,
부산광역시,북구,,,,,,,,,,49.0,,
부산광역시,북구,,,,,,,,,,,64.0,
부산광역시,북구,,,,,,,,,,,,61.0
부산광역시,사하구,66.0,,,,,,,,,,,
부산광역시,사하구,,58.0,,,,,,,,,,
부산광역시,사하구,,,69.0,,,,,,,,,
부산광역시,사하구,,,,53.0,,,,,,,,
부산광역시,사하구,,,,,58.0,,,,,,,
부산광역시,사하구,,,,,,51.0,,,,,,
부산광역시,사하구,,,,,,,40.0,,,,,
부산광역시,사하구,,,,,,,,55.0,,,,
부산광역시,사하구,,,,,,,,,48.0,,,
부산광역시,사하구,,,,,,,,,,55.0,,
부산광역시,사하구,,,,,,,,,,,83.0,
부산광역시,사하구,,,,,,,,,,,,78.0
부산광역시,부산진구,54.0,,,,,,,,,,,
부산광역시,부산진구,,49.0,,,,,,,,,,
부산광역시,부산진구,,,70.0,,,,,,,,,
부산광역시,부산진구,,,,55.0,,,,,,,,
부산광역시,부산진구,,,,,68.0,,,,,,,
부산광역시,부산진구,,,,,,64.0,,,,,,
부산광역시,부산진구,,,,,,,63.0,,,,,
부산광역시,부산진구,,,,,,,,61.0,,,,
부산광역시,부산진구,,,,,,,,,48.0,,,
부산광역시,부산진구,,,,,,,,,,43.0,,
부산광역시,부산진구,,,,,,,,,,,62.0,
부산광역시,부산진구,,,,,,,,,,,,56.0
부산광역시,연제구,39.0,,,,,,,,,,,
부산광역시,연제구,,36.0,,,,,,,,,,
부산광역시,연제구,,,54.0,,,,,,,,,
부산광역시,연제구,,,,48.0,,,,,,,,
부산광역시,연제구,,,,,58.0,,,,,,,
부산광역시,연제구,,,,,,47.0,,,,,,
부산광역시,연제구,,,,,,,31.0,,,,,
부산광역시,연제구,,,,,,,,28.0,,,,
부산광역시,연제구,,,,,,,,,27.0,,,
부산광역시,연제구,,,,,,,,,,35.0,,
부산광역시,연제구,,,,,,,,,,,59.0,
부산광역시,연제구,,,,,,,,,,,,50.0
부산광역시,영도구,47.0,,,,,,,,,,,
부산광역시,영도구,,42.0,,,,,,,,,,
부산광역시,영도구,,,63.0,,,,,,,,,
부산광역시,영도구,,,,46.0,,,,,,,,
부산광역시,영도구,,,,,51.0,,,,,,,
부산광역시,영도구,,,,,,45.0,,,,,,
부산광역시,영도구,,,,,,,39.0,,,,,
부산광역시,영도구,,,,,,,,39.0,,,,
부산광역시,영도구,,,,,,,,,39.0,,,
부산광역시,영도구,,,,,,,,,,43.0,,
부산광역시,영도구,,,,,,,,,,,58.0,
부산광역시,영도구,,,,,,,,,,,,54.0
부산광역시,금정구,43.0,,,,,,,,,,,
부산광역시,금정구,,42.5,,,,,,,,,,
부산광역시,금정구,,,59.5,,,,,,,,,
부산광역시,금정구,,,,48.5,,,,,,,,
부산광역시,금정구,,,,,56.5,,,,,,,
부산광역시,금정구,,,,,,47.5,,,,,,
부산광역시,금정구,,,,,,,43.5,,,,,
부산광역시,금정구,,,,,,,,45.5,,,,
부산광역시,금정구,,,,,,,,,38.0,,,
부산광역시,금정구,,,,,,,,,,39.0,,
부산광역시,금정구,,,,,,,,,,,55.5,
부산광역시,금정구,,,,,,,,,,,,49.5
부산광역시,해운대구,34.0,,,,,,,,,,,
부산광역시,해운대구,,30.0,,,,,,,,,,
부산광역시,해운대구,,,53.0,,,,,,,,,
부산광역시,해운대구,,,,33.0,,,,,,,,
부산광역시,해운대구,,,,,38.0,,,,,,,
부산광역시,해운대구,,,,,,28.0,,,,,,
부산광역시,해운대구,,,,,,,24.0,,,,,
부산광역시,해운대구,,,,,,,,25.0,,,,
부산광역시,해운대구,,,,,,,,,23.0,,,
부산광역시,해운대구,,,,,,,,,,27.0,,
부산광역시,해운대구,,,,,,,,,,,44.0,
부산광역시,해운대구,,,,,,,,,,,,39.0
부산광역시,강서구,57.0,,,,,,,,,,,
부산광역시,강서구,,54.5,,,,,,,,,,
부산광역시,강서구,,,77.0,,,,,,,,,
부산광역시,강서구,,,,62.0,,,,,,,,
부산광역시,강서구,,,,,63.5,,,,,,,
부산광역시,강서구,,,,,,52.0,,,,,,
부산광역시,강서구,,,,,,,37.5,,,,,
부산광역시,강서구,,,,,,,,38.0,,,,
부산광역시,강서구,,,,,,,,,38.0,,,
부산광역시,강서구,,,,,,,,,,41.5,,
부산광역시,강서구,,,,,,,,,,,66.5,
부산광역시,강서구,,,,,,,,,,,,65.0
부산광역시,기장군,36.5,,,,,,,,,,,
부산광역시,기장군,,34.0,,,,,,,,,,
부산광역시,기장군,,,60.5,,,,,,,,,
부산광역시,기장군,,,,47.0,,,,,,,,
부산광역시,기장군,,,,,48.5,,,,,,,
부산광역시,기장군,,,,,,39.0,,,,,,
부산광역시,기장군,,,,,,,35.5,,,,,
부산광역시,기장군,,,,,,,,39.0,,,,
부산광역시,기장군,,,,,,,,,29.5,,,
부산광역시,기장군,,,,,,,,,,31.0,,
부산광역시,기장군,,,,,,,,,,,45.5,
부산광역시,기장군,,,,,,,,,,,,41.5
부산광역시,수영구,31.0,,,,,,,,,,,
부산광역시,수영구,,28.0,,,,,,,,,,
부산광역시,수영구,,,48.0,,,,,,,,,
부산광역시,수영구,,,,30.0,,,,,,,,
부산광역시,수영구,,,,,35.0,,,,,,,
부산광역시,수영구,,,,,,24.0,,,,,,
부산광역시,수영구,,,,,,,23.0,,,,,
부산광역시,수영구,,,,,,,,24.0,,,,
부산광역시,수영구,,,,,,,,,22.0,,,
부산광역시,수영구,,,,,,,,,,26.0,,
부산광역시,수영구,,,,,,,,,,,47.0,
부산광역시,수영구,,,,,,,,,,,,42.0
부산광역시,동래구,49.0,,,,,,,,,,,
부산광역시,동래구,,46.0,,,,,,,,,,
부산광역시,동래구,,,62.0,,,,,,,,,
부산광역시,동래구,,,,53.0,,,,,,,,
부산광역시,동래구,,,,,61.0,,,,,,,
부산광역시,동래구,,,,,,52.0,,,,,,
부산광역시,동래구,,,,,,,51.0,,,,,
부산광역시,동래구,,,,,,,,55.0,,,,
부산광역시,동래구,,,,,,,,,46.0,,,
부산광역시,동래구,,,,,,,,,,42.0,,
부산광역시,동래구,,,,,,,,,,,62.0,
부산광역시,동래구,,,,,,,,,,,,54.0
대구광역시,중구,59.0,,,,,,,,,,,
대구광역시,중구,,49.0,,,,,,,,,,
대구광역시,중구,,,60.0,,,,,,,,,
대구광역시,중구,,,,43.0,,,,,,,,
대구광역시,중구,,,,,50.0,,,,,,,
대구광역시,중구,,,,,,40.0,,,,,,
대구광역시,중구,,,,,,,28.0,,,,,
대구광역시,중구,,,,,,,,30.0,,,,
대구광역시,중구,,,,,,,,,31.0,,,
대구광역시,중구,,,,,,,,,,42.0,,
대구광역시,중구,,,,,,,,,,,78.0,
대구광역시,중구,,,,,,,,,,,,67.0
대구광역시,서구,63.0,,,,,,,,,,,
대구광역시,서구,,59.0,,,,,,,,,,
대구광역시,서구,,,67.0,,,,,,,,,
대구광역시,서구,,,,54.0,,,,,,,,
대구광역시,서구,,,,,66.0,,,,,,,
대구광역시,서구,,,,,,56.0,,,,,,
대구광역시,서구,,,,,,,49.0,,,,,
대구광역시,서구,,,,,,,,50.0,,,,
대구광역시,서구,,,,,,,,,48.0,,,
대구광역시,서구,,,,,,,,,,56.0,,
대구광역시,서구,,,,,,,,,,,79.0,
대구광역시,서구,,,,,,,,,,,,78.0
대구광역시,남구,56.0,,,,,,,,,,,
대구광역시,남구,,43.0,,,,,,,,,,
대구광역시,남구,,,58.0,,,,,,,,,
대구광역시,남구,,,,40.0,,,,,,,,
대구광역시,남구,,,,,44.0,,,,,,,
대구광역시,남구,,,,,,32.0,,,,,,
대구광역시,남구,,,,,,,29.0,,,,,
대구광역시,남구,,,,,,,,40.0,,,,
대구광역시,남구,,,,,,,,,34.0,,,
대구광역시,남구,,,,,,,,,,31.0,,
대구광역시,남구,,,,,,,,,,,52.0,
대구광역시,남구,,,,,,,,,,,,52.0
대구광역시,북구,60.5,,,,,,,,,,,
대구광역시,북구,,53.5,,,,,,,,,,
대구광역시,북구,,,80.5,,,,,,,,,
대구광역시,북구,,,,53.5,,,,,,,,
대구광역시,북구,,,,,63.5,,,,,,,
대구광역시,북구,,,,,,55.5,,,,,,
대구광역시,북구,,,,,,,40.5,,,,,
대구광역시,북구,,,,,,,,40.5,,,,
대구광역시,북구,,,,,,,,,37.5,,,
대구광역시,북구,,,,,,,,,,46.0,,
대구광역시,북구,,,,,,,,,,,74.5,
대구광역시,북구,,,,,,,,,,,,70.0
대구광역시,동구,57.0,,,,,,,,,,,
대구광역시,동구,,50.5,,,,,,,,,,
대구광역시,동구,,,69.5,,,,,,,,,
대구광역시,동구,,,,47.0,,,,,,,,
대구광역시,동구,,,,,52.5,,,,,,,
대구광역시,동구,,,,,,45.0,,,,,,
대구광역시,동구,,,,,,,35.0,,,,,
대구광역시,동구,,,,,,,,38.0,,,,
대구광역시,동구,,,,,,,,,34.5,,,
대구광역시,동구,,,,,,,,,,42.5,,
대구광역시,동구,,,,,,,,,,,71.5,
대구광역시,동구,,,,,,,,,,,,75.5
대구광역시,수성구,55.5,,,,,,,,,,,
대구광역시,수성구,,48.5,,,,,,,,,,
대구광역시,수성구,,,69.5,,,,,,,,,
대구광역시,수성구,,,,47.0,,,,,,,,
대구광역시,수성구,,,,,54.0,,,,,,,
대구광역시,수성구,,,,,,48.5,,,,,,
대구광역시,수성구,,,,,,,35.0,,,,,
대구광역시,수성구,,,,,,,,36.0,,,,
대구광역시,수성구,,,,,,,,,34.5,,,
대구광역시,수성구,,,,,,,,,,41.5,,
대구광역시,수성구,,,,,,,,,,,70.0,
대구광역시,수성구,,,,,,,,,,,,66.5
대구광역시,달서구,57.0,,,,,,,,,,,
대구광역시,달서구,,52.0,,,,,,,,,,
대구광역시,달서구,,,68.0,,,,,,,,,
대구광역시,달서구,,,,54.0,,,,,,,,
대구광역시,달서구,,,,,58.0,,,,,,,
대구광역시,달서구,,,,,,49.0,,,,,,
대구광역시,달서구,,,,,,,36.0,,,,,
대구광역시,달서구,,,,,,,,37.0,,,,
대구광역시,달서구,,,,,,,,,37.0,,,
대구광역시,달서구,,,,,,,,,,44.0,,
대구광역시,달서구,,,,,,,,,,,69.0,
대구광역시,달서구,,,,,,,,,,,,65.0
대구광역시,달성군,38.0,,,,,,,,,,,
대구광역시,달성군,,37.0,,,,,,,,,,
대구광역시,달성군,,,66.0,,,,,,,,,
대구광역시,달성군,,,,36.0,,,,,,,,
대구광역시,달성군,,,,,51.0,,,,,,,
대구광역시,달성군,,,,,,41.0,,,,,,
대구광역시,달성군,,,,,,,28.0,,,,,
